,Participant,Block,Condition,Trial,RT,Correct,Orientation,Agegr,Sacstart,Sacend,Sacduration,Xstart,Ystart,Xend,Yend,Amplitude,Velocity
6006,8,8,dAdV,6,24.633,1,2,Young,638,670,33,852.4,223.4,925.6,218.3,1.37,184
6007,8,8,dAdV,7,13.166,0,4,Young,223,268,46,858.6,440.9,866.2,248.5,4.89,407
6008,8,8,dAdV,8,8.441,1,2,Young,189,231,43,828.5,370.8,817.9,235.6,3.46,384
6009,8,8,dAdV,9,15.006,1,1,Young,610,632,23,870.7,217,950,186.3,1.68,141
6010,8,8,dAdV,10,4.919,1,4,Young,162,204,43,844.6,349.9,913.4,226.7,3.4,310
6011,8,8,dAdV,11,19.913,0,1,Young,447,460,14,913,217.3,955.8,215.8,0.8,77
6012,8,8,dAdV,12,1.707,1,1,Young,902,934,33,939.7,215.1,898.8,234,0.91,152
6013,8,8,dAdV,13,15.592,0,3,Young,252,317,66,920.9,613.1,874.6,227,9.7,563
6014,8,8,dAdV,14,2.321,0,1,Young,907,926,20,883,231.8,853.5,226.3,0.57,79
6015,8,8,dAdV,15,6.024,1,2,Young,242,276,35,870.7,284.8,926.7,243.2,1.49,172
6016,8,8,dAdV,16,2.975,1,4,Young,897,912,16,927.3,237.8,894.6,220.6,0.75,71
6017,8,9,dAV,17,1.196,1,0,Young,300,319,20,791.1,221.7,867,235.9,1.46,134
6018,8,9,dAV,18,2.97,1,0,Young,253,267,15,818.6,229.8,837.4,258.7,0.82,90
6019,8,9,dAV,19,1.612,1,0,Young,699,715,17,852.7,258.5,888.8,238.1,0.85,86
6020,8,9,dAV,20,8.598,0,0,Young,77,105,29,776.4,305.5,826.8,208.8,2.65,194
6021,8,9,dAV,21,0.998,1,0,Young,243,266,24,830.9,218.2,883.6,194.3,1.16,146
6022,8,9,dAV,22,2.231,1,0,Young,387,423,37,817.9,256.2,862.1,185.4,2,243
6023,8,9,dAV,23,21.506,0,0,Young,-12,297,310,704,269.9,869.8,321.5,3.35,389
6024,8,9,dAV,24,11.102,1,0,Young,451,489,39,849.4,290.4,908,215.4,2.21,257
6025,8,9,dAV,25,8.059,0,0,Young,157,191,35,811.6,187.8,871.2,201.8,1.17,162
6026,8,9,dAV,26,2.036,1,0,Young,548,604,57,876.4,211.4,884.1,446,5.97,386
6027,8,9,dAV,27,1.684,1,0,Young,280,338,59,876.3,337,874.5,154.2,4.69,303
6028,8,9,dAV,28,7.567,1,0,Young,191,224,34,877.7,342.3,975,282.3,2.37,217
6029,8,9,dAV,29,17.484,0,0,Young,370,408,39,982.6,281.6,968.2,201.8,2.07,256
6030,8,9,dAV,30,4.443,1,0,Young,656,713,58,964.5,201.9,961.8,450.5,6.33,438
6031,8,9,dAV,31,2.904,1,0,Young,995,1043,49,947.3,460,940.2,248.2,5.38,388
6032,8,9,dAV,32,5.457,1,0,Young,220,242,23,832.3,279.1,827.7,213.3,1.69,140
6033,8,10,dV,17,1.201,1,1,Young,541,791,251,834.1,241.5,852.6,280.3,1.05,704
6034,8,10,dV,18,1.635,1,4,Young,226,240,15,2713.4,1101.9,2696.7,1146,0.87,82
6035,8,10,dV,19,6.767,0,1,Young,733,1153,421,2729.1,1189.3,2656.7,1073.3,2.42,344
6036,8,10,dV,20,1.559,1,3,Young,207,236,30,807.4,365.5,849.1,225.5,3.66,270
6037,8,10,dV,21,21.161,1,1,Young,471,536,66,856.1,251.2,837.3,598.3,8.71,274
6038,8,10,dV,22,1.159,0,1,Young,668,732,65,852.3,595,858.2,220.3,9.39,541
6039,8,10,dV,23,3.768,1,3,Young,918,981,64,864.1,231.3,887.4,520.9,7.33,355
6040,8,10,dV,24,3.671,1,4,Young,382,499,118,840.5,330.1,871.8,955.5,14.87,354
6041,8,10,dV,25,13.491,0,2,Young,536,610,75,879.3,961.8,870.7,333.8,14.92,633
6042,8,10,dV,26,1.867,1,1,Young,783,907,125,877.3,336.4,954.1,906.1,13.72,323
6043,8,10,dV,27,20.294,1,3,Young,961,1022,62,951.6,886.2,904.9,291.2,14.34,845
6044,8,10,dV,28,1.803,1,3,Young,333,374,42,822.9,250.5,826.1,440,4.81,226
6045,8,10,dV,29,2.61,1,2,Young,416,479,64,827.6,440.8,827.4,896.2,10.84,374
6046,8,10,dV,30,1.958,1,2,Young,541,628,88,865.7,881.6,865.3,272.8,14.67,688
6047,8,10,dV,31,29.872,0,1,Young,783,901,119,876.3,284.7,993.5,757.4,11.8,301
6048,8,10,dV,32,22.477,0,1,Young,969,1010,42,1001.5,740.7,911.6,246.6,12.28,734
6049,8,11,AdV,17,8.289,1,3,Young,308,335,28,877.1,315.5,846,206.7,2.85,234
6050,8,11,AdV,18,1.187,1,4,Young,496,609,114,850.3,211.5,898.9,843,15.37,430
6051,8,11,AdV,19,8.277,0,4,Young,681,760,80,900.2,848.6,864.1,234,14.93,729
6052,8,11,AdV,20,5.17,1,2,Young,991,1096,106,870.4,255.3,975.8,817.8,13.85,222
6053,8,11,AdV,21,6.233,0,2,Young,235,296,62,741.4,886.2,878.1,432,11.11,517
6054,8,11,AdV,22,22.831,0,2,Young,370,398,29,881,422.1,854.8,257.6,4.21,302
6055,8,11,AdV,23,8.725,1,3,Young,542,620,79,860,266.3,894,810.4,13.27,395
6056,8,11,AdV,24,7.047,0,3,Young,853,910,58,893.8,813.4,853.3,408.8,9.81,625
6057,8,11,AdV,25,4.731,0,4,Young,90,101,12,812.2,234.1,821,222.8,0.33,77
6058,8,11,AdV,26,9.266,1,1,Young,354,427,74,806.3,247.2,890.9,855.7,14.81,395
6059,8,11,AdV,27,7.981,0,4,Young,504,581,78,888.2,851.9,879.5,292.3,13.53,667
6060,8,11,AdV,28,1.687,1,3,Young,776,820,45,883.5,306.4,947.4,458.2,4.02,189
6061,8,11,AdV,29,6.547,0,1,Young,977,1036,60,940.5,456.5,845,192.9,6.93,518
6062,8,11,AdV,30,3.259,1,3,Young,330,381,52,871.1,843.9,899.5,330.5,12.43,674
6063,8,11,AdV,31,6.405,1,3,Young,580,655,76,916.6,332.4,917.5,729.6,9.76,235
6064,8,11,AdV,32,11.286,1,1,Young,783,834,52,926.6,731.1,889.9,235.6,12.24,569
6065,8,12,dA,17,4.535,1,0,Young,172,210,39,675.5,397.8,917.8,241.6,5.99,385
6066,8,12,dA,18,12.524,0,0,Young,378,457,80,920.3,236.2,950.8,775.5,13.23,279
6067,8,12,dA,19,14.968,0,0,Young,584,649,66,955.9,769.4,891.3,250.1,12.8,555
6068,8,12,dA,20,1.011,1,0,Young,807,857,51,901,254.4,958.3,558.5,7.72,245
6069,8,12,dA,21,7.198,1,0,Young,978,1012,35,952.1,558.4,902.2,237.1,8.14,513
6070,8,12,dA,22,12.224,0,0,Young,194,231,38,830,440.7,848.4,173,6.82,414
6071,8,12,dA,23,8.95,0,0,Young,395,474,80,858.2,179.4,956.8,778.4,14.81,382
6072,8,12,dA,24,1.912,0,0,Young,597,662,66,948.9,792.6,849.5,260.6,13.12,709
6073,8,12,dA,25,10.781,1,0,Young,937,970,34,849.2,255.7,843.4,210.2,1.17,188
6074,8,12,dA,26,5.018,1,0,Young,-19,7,27,580,331.2,775.4,264.3,3.99,304
6075,8,12,dA,27,5.876,0,0,Young,181,219,39,785.6,268.8,955.5,209.9,3.51,328
6076,8,12,dA,28,1.894,1,0,Young,337,416,80,957.9,212,1054.2,932.2,17.36,502
6077,8,12,dA,29,8.229,0,0,Young,543,622,80,1063.2,955.2,902.9,282.9,16.26,788
6078,8,12,dA,30,1.168,1,0,Young,801,857,57,913.5,289.8,667,420.1,5.63,344
6079,8,12,dA,31,2.152,1,0,Young,937,1024,88,660.8,411.8,927.3,170.8,7.88,294
6080,8,12,dA,32,9.535,0,0,Young,297,368,72,826.1,226.3,891.4,720.5,12.26,351
6081,8,13,A,17,22.062,0,0,Young,496,546,51,897.5,709.6,892.1,187.1,12.93,588
6082,8,13,A,18,0.9,1,0,Young,740,834,95,905.4,179,961.9,816.5,15.62,267
6083,8,13,A,19,12.532,0,0,Young,925,998,74,966.7,821.5,892.2,210.4,14.97,636
6084,8,13,A,20,1.147,1,0,Young,210,246,37,832.2,213.4,837.3,277.8,1.66,146
6085,8,13,A,21,4.921,1,0,Young,391,461,71,839.8,292.8,925.7,734.6,10.98,321
6086,8,13,A,22,15.52,0,0,Young,522,568,47,926.1,736.3,866.9,435.9,7.41,431
6087,8,13,A,23,2.142,0,0,Young,681,739,59,867.7,457.6,846.3,242,5.49,441
6088,8,13,A,24,7.106,0,0,Young,839,948,110,850,256.2,1049.3,851.6,14.86,386
6089,8,13,A,25,8.076,0,0,Young,-96,101,198,894.4,511.4,862.4,418.2,2.41,498
6090,8,13,A,26,9.597,0,0,Young,343,411,69,857.5,372,966.3,924.3,13.31,358
6091,8,13,A,27,7.524,1,0,Young,527,597,71,964.5,907.6,837.3,296,14.84,688
6092,8,13,A,28,3.354,0,0,Young,787,866,80,857.3,301.3,922,645.4,8.64,215
6093,8,13,A,29,3.999,0,0,Young,203,235,33,879.8,387.9,979.3,271.2,3.5,239
6094,8,13,A,30,3.975,1,0,Young,414,480,67,989.9,294.8,1029.2,764.9,11.54,382
6095,8,13,A,31,1.809,0,0,Young,575,651,77,1034.7,749.8,984.3,225.4,12.95,562
6096,8,13,A,32,6.399,0,0,Young,846,925,80,993.7,245.8,1067.4,734.5,12.13,254
6097,8,14,dAdV,17,3.609,0,2,Young,197,256,60,895.3,428.5,894.6,194.3,5.97,448
6098,8,14,dAdV,18,1.141,1,2,Young,422,505,84,897.1,223.7,915.7,874.2,15.75,356
6099,8,14,dAdV,19,8.249,0,3,Young,574,657,84,932.4,868.6,849.4,294.5,13.93,641
6100,8,14,dAdV,20,2.567,1,3,Young,927,958,32,863.2,310.6,889.3,163,3.83,281
6101,8,14,dAdV,21,7.624,1,4,Young,375,402,28,854.9,261.7,786.2,190.8,2.23,170
6102,8,14,dAdV,22,1.928,1,1,Young,88,93,6,851.6,419.4,848.4,435.9,0.42,56
6103,8,14,dAdV,23,3.486,0,2,Young,274,331,58,846.2,429.8,883.9,210,5.64,412
6104,8,14,dAdV,24,9.33,0,4,Young,555,577,23,866.6,244.1,839.9,289.3,1.26,82
6105,8,14,dAdV,25,7.211,0,3,Young,135,200,66,1914.5,977.2,1115.7,745,14.44,614
6106,8,14,dAdV,26,4.558,1,4,Young,346,392,47,1108.3,730.4,873.2,267,12.19,622
6107,8,14,dAdV,27,10.024,0,2,Young,630,652,23,875.9,274.5,859.7,220,1.43,121
6108,8,14,dAdV,28,9.589,0,1,Young,170,203,34,824.8,197.9,893.6,205.1,1.3,157
6109,8,14,dAdV,29,7.591,0,1,Young,171,176,6,904.1,393.5,906.8,377.8,0.4,63
6110,8,14,dAdV,30,11.326,0,2,Young,231,283,53,911.7,348.4,888.9,210.1,3.57,283
6111,8,14,dAdV,31,5.725,0,3,Young,223,242,20,822.2,228.2,858.1,281.6,1.53,120
6112,8,14,dAdV,32,1.391,1,2,Young,553,581,29,856.9,279,967.8,303.3,2.16,145
6113,8,15,V,17,18.874,0,0,Young,602,618,17,1031.1,331.7,1016.3,344.4,0.42,70
6114,8,15,V,18,7.998,1,0,Young,839,881,43,1002.4,337.7,893.4,320.2,2.07,124
6115,8,15,V,19,5.615,1,0,Young,225,255,31,850.8,246.6,886,254.2,0.69,106
6116,8,15,V,20,1.957,0,0,Young,616,627,12,897.2,255.7,883.8,236.8,0.55,60
6117,8,15,V,21,0.977,1,0,Young,178,211,34,1022.7,371.1,905.8,207.4,4.72,382
6118,8,15,V,22,2.737,0,0,Young,784,802,19,895.8,237.3,875.3,276.9,1.09,98
6119,8,15,V,23,2.941,1,0,Young,-7,19,27,940.8,199.1,806.4,221.4,2.57,204
6120,8,15,V,24,6.85,0,0,Young,178,205,28,821.4,222.5,959.8,275.3,2.92,223
6121,8,15,V,25,6.118,1,0,Young,552,575,24,967.4,278,964,241.7,0.93,114
6122,8,15,V,26,8.774,0,0,Young,173,232,60,764.6,538.7,844.5,222.4,8.1,453
6123,8,15,V,27,1.192,1,0,Young,372,446,75,844.8,222.1,742,524.5,7.86,340
6124,8,15,V,28,1.787,1,0,Young,549,587,39,768,521.3,1065.8,487.2,5.52,272
6125,8,15,V,29,1.629,0,0,Young,798,869,72,1053.6,492.7,612,493.7,8.07,389
6126,8,15,V,30,15.704,1,0,Young,547,580,34,930.3,301.5,838.5,357.6,2.23,206
6127,8,15,V,31,8.333,0,0,Young,237,263,27,862.6,383.3,847.6,269.3,2.92,210
6128,8,15,V,32,3.807,0,0,Young,407,431,25,858.8,300.3,863,220.3,2.05,195
6129,8,16,AV,17,1.196,1,0,Young,634,661,28,864.5,237.3,870.3,227.5,0.27,83
6130,8,16,AV,18,8.013,1,0,Young,788,838,51,872.6,221.8,949.1,408.4,4.96,306
6131,8,16,AV,19,3.237,1,0,Young,-94,125,220,908.5,402.6,838.8,449.3,1.74,404
6132,8,16,AV,20,10.512,0,0,Young,422,464,43,868.2,354.6,903.8,220.7,3.49,357
6133,8,16,AV,21,17.909,1,0,Young,835,854,20,906.2,210.1,944,239,1.03,88
6134,8,16,AV,22,4.751,1,0,Young,89,261,173,966.6,353.9,931.7,461.3,2.79,407
6135,8,16,AV,23,0.924,0,0,Young,393,419,27,927.1,287.8,907.1,204.5,2.17,162
6136,8,16,AV,24,3.984,1,0,Young,288,336,49,888.6,419.3,841.5,213.2,5.32,400
6137,8,16,AV,25,8.891,0,0,Young,209,245,37,792.2,368.8,886.3,220.1,4.19,211
6138,8,16,AV,26,3.076,1,0,Young,490,570,81,897.8,242.6,932.1,852.8,14.81,322
6139,8,16,AV,27,5.816,1,0,Young,650,708,59,932.5,844.6,872.6,269.3,13.99,660
6140,8,16,AV,28,1.786,1,0,Young,872,962,91,886.8,287.5,984.6,786.9,12.34,310
6141,8,16,AV,29,8.294,0,0,Young,413,532,120,869.2,316.5,937.1,883,13.67,363
6142,8,16,AV,30,12.491,1,0,Young,592,643,52,942.2,858.2,833.9,282.9,14.05,745
6143,8,16,AV,31,8.203,1,0,Young,813,1007,195,853.8,289.4,806.4,249.4,1.35,340
6144,8,16,AV,32,2.05,1,0,Young,213,242,30,859.7,342,973.5,238,3.4,237
6145,8,17,dV,33,1.277,1,1,Young,418,529,112,980,261,1008.7,777.3,12.67,330
6146,8,17,dV,34,4.644,1,1,Young,595,661,67,1005,776.4,953.3,276.3,12.28,642
6147,8,17,dV,35,1.199,1,2,Young,837,971,135,955.4,282.1,1108,761.9,12.1,304
6148,8,17,dV,36,15.586,0,3,Young,123,149,27,785,342.1,871.7,289.1,2.1,142
6149,8,17,dV,37,4.856,0,3,Young,322,434,113,870.8,310.9,1380.9,556,11.15,353
6150,8,17,dV,38,11.447,0,4,Young,530,557,28,1377.3,563.9,1564.6,537.3,3.4,251
6151,8,17,dV,39,1.247,1,1,Young,-95,232,328,893.9,399.7,898,461.2,1.55,84
6152,8,17,dV,40,6.568,1,2,Young,257,289,33,881.6,411.9,868.5,303.7,2.76,108
6153,8,17,dV,41,1.25,1,3,Young,553,710,158,876.9,229.2,920.9,315.2,2.35,528
6154,8,17,dV,42,8.577,0,4,Young,911,1004,94,947.9,294.9,1007.3,523.3,5.86,212
6155,8,17,dV,43,1.04,1,1,Young,340,434,95,822.8,221.4,866.5,881.1,15.95,431
6156,8,17,dV,44,8.805,1,4,Young,460,511,52,863.5,871.8,849.5,304.5,13.69,601
6157,8,17,dV,45,15.056,0,4,Young,703,794,92,869.3,312.2,1003,774.9,11.57,320
6158,8,17,dV,46,4.95,0,1,Young,899,949,51,1013.3,751.4,895.8,304.5,11.17,541
6159,8,17,dV,47,3.635,0,4,Young,223,298,76,763.8,877.3,904.9,337,13.23,763
6160,8,17,dV,48,13.195,0,3,Young,464,552,89,903.6,341.6,954.5,905.4,13.52,340
6161,8,18,dA,33,6.315,0,0,Young,632,703,72,966.9,894.8,917.3,298.5,14.36,707
6162,8,18,dA,34,8.001,0,0,Young,37,52,16,859.9,509.3,845.2,524.2,0.46,55
6163,8,18,dA,35,5.776,0,0,Young,261,309,49,857.1,496.8,879.7,339.3,3.98,311
6164,8,18,dA,36,1.882,0,0,Young,491,563,73,890.7,343.7,894.7,674,8.17,202
6165,8,18,dA,37,26.11,0,0,Young,226,253,28,877.1,350.3,881.2,244,2.72,211
6166,8,18,dA,38,8.588,0,0,Young,391,479,89,891.4,281.8,962.7,829.9,13.38,467
6167,8,18,dA,39,1.393,0,0,Young,668,719,52,971.1,804,1115.8,599.2,5.53,285
6168,8,18,dA,40,5.797,0,0,Young,835,878,44,1121.6,615.7,1161.8,416.4,4.99,267
6169,8,18,dA,41,8.312,1,0,Young,997,1028,32,1169.2,446.2,903.1,235.9,7.26,545
6170,8,18,dA,42,1.489,0,0,Young,331,365,35,1033.9,467.5,874,249.2,6.28,419
6171,8,18,dA,43,5.839,0,0,Young,615,689,75,862.5,272.7,939.9,592.1,8.12,238
6172,8,18,dA,44,3.22,0,0,Young,882,948,67,946.3,569.9,876.9,215.5,9.01,529
6173,8,18,dA,45,7.525,1,0,Young,203,273,71,940.1,812.3,971.3,316.2,12.08,722
6174,8,18,dA,46,1.834,0,0,Young,451,519,69,973.2,317.7,967.6,862.4,13.14,385
6175,8,18,dA,47,8.715,1,0,Young,621,686,66,968.7,853.7,1019.9,284.5,13.81,674
6176,8,18,dA,48,6.665,0,0,Young,287,346,60,982.7,594.8,906.6,205.8,9.86,474
6177,8,19,dAV,33,1.584,1,0,Young,519,593,75,927.4,187.7,938.3,738.8,13.59,305
6178,8,19,dAV,34,4.438,1,0,Young,121,270,150,961.7,571.1,881,376.8,5.07,364
6179,8,19,dAV,35,2.617,0,0,Young,477,548,72,880,323.6,913.8,697.5,9.25,296
6180,8,19,dAV,36,5.724,1,0,Young,726,783,58,929,704.3,862.7,270.9,10.78,590
6181,8,19,dAV,37,7.099,1,0,Young,203,231,29,808.3,307.3,997.6,260.6,3.72,255
6182,8,19,dAV,38,5.846,1,0,Young,430,476,47,998.2,266.1,1020.3,576.3,7.79,324
6183,8,19,dAV,39,2.707,1,0,Young,727,749,23,1009.1,586.4,1016.2,522.5,1.58,111
6184,8,19,dAV,40,12.19,1,0,Young,832,894,63,1017.7,529.5,953.3,214.7,8.04,519
6185,8,19,dAV,41,13.164,0,0,Young,-16,350,367,827.2,363.4,910,269,2.86,163
6186,8,19,dAV,42,1.188,1,0,Young,596,664,69,884.5,219.5,853.4,730.1,12.62,425
6187,8,19,dAV,43,2.717,1,0,Young,738,806,69,862,740.3,848.6,238,12.37,543
6188,8,19,dAV,44,17.765,0,0,Young,341,385,45,868.8,389,902.3,236.2,3.95,343
6189,8,19,dAV,45,2.909,1,0,Young,550,610,61,914.8,215.1,976.5,710.4,12.31,340
6190,8,19,dAV,46,2.18,1,0,Young,795,850,56,978.4,701.3,940.5,261.7,10.89,670
6191,8,19,dAV,47,5.167,0,0,Young,269,305,37,813.8,254.1,852.7,491.4,6.04,306
6192,8,19,dAV,48,6.761,0,0,Young,491,538,48,847,504,852.2,246.3,6.52,419
6193,8,20,dAdV,33,1.209,1,2,Young,708,769,62,856.4,244.7,916.8,621.7,9.49,310
6194,8,20,dAdV,34,11.808,1,3,Young,924,978,55,934.7,622,842.9,236,9.8,558
6195,8,20,dAdV,35,2.597,0,1,Young,209,260,52,828.3,742.5,837.3,337.6,9.93,653
6196,8,20,dAdV,36,6.914,0,1,Young,427,461,35,850.4,324.2,871.9,217.4,2.77,269
6197,8,20,dAdV,37,13.09,1,3,Young,501,566,66,878.4,220.4,908.2,736.3,12.75,410
6198,8,20,dAdV,38,0.975,0,3,Young,699,760,62,922.3,766.2,875.1,219.6,13.46,703
6199,8,20,dAdV,39,8.13,1,3,Young,985,1048,64,870.8,203.9,953.7,405.4,5.37,186
6200,8,20,dAdV,40,2.156,1,2,Young,310,371,62,861.5,497.8,876.3,218,7.09,469
6201,8,20,dAdV,41,3.909,1,3,Young,522,591,70,896.9,229.5,934.5,624.4,9.9,272
6202,8,20,dAdV,42,9.708,1,4,Young,750,807,58,924.8,619.9,863,197.1,10.64,631
6203,8,20,dAdV,43,3.27,0,4,Young,964,1078,115,864.9,192.8,1003.2,811.9,15.33,309
6204,8,20,dAdV,44,0.881,1,4,Young,211,265,55,1414.7,311.9,913.1,205.9,9.64,578
6205,8,20,dAdV,45,6.29,1,3,Young,261,314,54,975.5,722.9,850.4,527.8,5.25,295
6206,8,20,dAdV,46,12.766,0,1,Young,437,481,45,855.7,547.4,877.9,609.7,1.58,181
6207,8,20,dAdV,47,6.958,1,2,Young,574,627,54,879.1,604.3,858.8,244.2,9.02,584
6208,8,20,dAdV,48,6.023,1,1,Young,302,404,103,838,191.9,904.6,914.5,17.41,421
6209,8,21,AdV,33,12.935,0,4,Young,515,583,69,916.6,903,854.4,250,15.76,754
6210,8,21,AdV,34,1.936,1,3,Young,874,898,25,870.5,241.8,890.1,154.5,2.28,201
6211,8,21,AdV,35,7.086,1,2,Young,197,245,49,828.7,386.1,853.6,204.6,4.66,291
6212,8,21,AdV,36,10.239,0,4,Young,407,467,61,850,203.5,895.6,694.5,12.21,455
6213,8,21,AdV,37,6.184,0,1,Young,601,675,75,891.5,681,821.1,206.1,11.87,626
6214,8,21,AdV,38,14.78,0,1,Young,995,1019,25,820.7,218.5,934,279.2,2.63,214
6215,8,21,AdV,39,3.944,1,3,Young,269,330,62,887.1,427.9,885.8,198.9,5.83,301
6216,8,21,AdV,40,5.979,0,2,Young,541,610,70,886.2,208.2,949,819.5,14.95,391
6217,8,21,AdV,41,2.712,1,2,Young,734,800,67,955.3,822.2,880.3,285.8,13.12,615
6218,8,21,AdV,42,4.98,1,1,Young,994,1086,93,884.9,275.3,960.8,785.4,12.55,329
6219,8,21,AdV,43,2.092,1,1,Young,306,356,51,824.7,469,914.1,220.3,6.53,428
6220,8,21,AdV,44,12.661,0,1,Young,563,613,51,918.2,207.1,895.4,555.6,8.79,392
6221,8,21,AdV,45,15.943,1,1,Young,789,853,65,909.7,558.9,908.8,182.6,9.48,623
6222,8,21,AdV,46,4.461,1,2,Young,289,314,26,842.8,276.8,973.6,208,3.01,264
6223,8,21,AdV,47,1.581,1,4,Young,415,472,58,978.5,209.5,980.6,636.6,10.68,385
6224,8,21,AdV,48,5.689,1,4,Young,554,587,34,971,632.8,945.1,255,9.45,614
6225,8,22,AV,33,8.584,0,0,Young,803,897,95,957.2,231.4,1008.2,603.5,9.36,247
6226,8,22,AV,34,5.679,1,0,Young,-68,25,94,827.7,686.7,195.1,621.7,11.22,347
6227,8,22,AV,35,2.116,0,0,Young,98,164,67,222.5,623.4,798,450.9,11.07,496
6228,8,22,AV,36,3.323,1,0,Young,257,315,59,790.9,445.7,778.4,221.4,5.7,428
6229,8,22,AV,37,2.112,1,0,Young,507,588,82,787.4,250.5,846.8,765.6,12.67,399
6230,8,22,AV,38,1.701,1,0,Young,737,796,60,850.3,764.3,775.1,198.7,13.95,576
6231,8,22,AV,39,6.467,1,0,Young,425,464,40,924.6,338.2,863.7,228.4,3.03,195
6232,8,22,AV,40,7.327,0,0,Young,200,244,45,834.5,219.9,1022.9,160.2,3.84,258
6233,8,22,AV,41,1.954,1,0,Young,346,426,81,1031.4,170.3,998.7,793.8,15.29,483
6234,8,22,AV,42,6.061,0,0,Young,481,548,68,1004.4,797.8,924.7,172.5,15.39,727
6235,8,22,AV,43,5.782,0,0,Young,744,820,77,920,176.5,1107.2,520.4,9.37,295
6236,8,22,AV,44,1.2,1,0,Young,845,876,32,1164.7,530.5,1158.6,509.5,0.53,102
6237,8,22,AV,45,18.078,1,0,Young,910,958,49,1153.7,492.7,908.4,135.4,10.13,508
6238,8,22,AV,46,1.396,1,0,Young,303,476,174,794.5,208.5,865.1,234.2,1.47,668
6239,8,22,AV,47,4.382,1,0,Young,691,834,144,866.1,238.1,1059.5,833.2,14.88,356
6240,8,22,AV,48,1.232,1,0,Young,870,922,53,1060.2,820.5,822,251.7,14.5,731
6241,8,23,A,33,3.57,1,0,Young,218,267,50,817.1,869.4,949.5,598.4,6.82,489
6242,8,23,A,34,2.026,0,0,Young,373,407,35,953.7,582.7,947.6,250,8.35,556
6243,8,23,A,35,3.621,0,0,Young,600,681,82,957,252.7,991.8,627.3,9.38,270
6244,8,23,A,36,1.454,0,0,Young,823,857,35,987.6,636.5,949.5,283.9,8.82,536
6245,8,23,A,37,4.087,1,0,Young,267,350,84,2848.8,1173.7,2387.7,1079.8,6.52,676
6246,8,23,A,38,6.629,0,0,Young,391,517,127,2396.8,1077.6,945.6,324.3,28.98,745
6247,8,23,A,39,8.523,0,0,Young,598,637,40,954,329.5,853.5,196.5,3.89,367
6248,8,23,A,40,1.318,1,0,Young,797,900,104,853.2,191.7,2651.9,1041.6,34.13,596
6249,8,23,A,41,4.071,0,0,Young,0,39,40,898.7,393.1,820.9,248.3,3.97,307
6250,8,23,A,42,4.686,0,0,Young,227,258,32,827.2,273.4,918.9,220.2,2.19,244
6251,8,23,A,43,22.197,0,0,Young,214,270,57,808.4,761.5,854.7,311,11.07,638
6252,8,23,A,44,4.216,1,0,Young,346,366,21,864.7,296.1,864.5,217.2,2.03,162
6253,8,23,A,45,3.915,0,0,Young,534,566,33,866.7,233.9,870.3,197.4,0.94,156
6254,8,23,A,46,1.216,0,0,Young,341,421,81,1959.2,1088.9,977.3,349.7,23.68,791
6255,8,23,A,47,1.928,1,0,Young,508,565,58,988.4,346.2,895.8,192.4,4.3,324
6256,8,23,A,48,5.608,1,0,Young,939,964,26,895.3,208.5,917.8,208,0.42,68
6257,8,24,V,33,5.238,1,0,Young,204,240,37,918,308.1,728.3,137.8,5.62,410
6258,8,24,V,34,2.326,1,0,Young,236,281,46,893.7,756.5,894.3,245.6,12.55,735
6259,8,24,V,35,4.828,1,0,Young,728,797,70,919.6,237.6,1118.9,691.5,11.83,435
6260,8,24,V,36,1.745,1,0,Young,168,207,40,817.9,276.5,831,189.5,2.25,274
6261,8,24,V,37,11.154,0,0,Young,558,589,32,830.5,174.2,877.4,194.5,1.02,129
6262,8,24,V,38,2.215,1,0,Young,214,264,51,980.7,693.1,867.1,196.3,12.5,675
6263,8,24,V,39,2.921,0,0,Young,191,222,32,788.6,196,846.3,195.2,1.08,154
6264,8,24,V,40,1.749,0,0,Young,597,604,8,850.4,187,845.5,172.2,0.39,52
6265,8,24,V,41,9.752,0,0,Young,214,251,38,860.9,259.4,784.2,207.5,1.95,214
6266,8,24,V,42,12.76,1,0,Young,262,284,23,747.7,232.9,812.3,179.7,1.82,146
6267,8,24,V,43,1.502,1,0,Young,397,415,19,846.7,246.8,846,292.4,1.17,98
6268,8,24,V,44,4.6,1,0,Young,229,262,34,815,215.6,861.5,192.8,1.05,177
6269,8,24,V,45,8.836,0,0,Young,813,842,30,936,205.4,970.4,231.4,0.93,122
6270,8,24,V,46,15.045,0,0,Young,286,300,15,840.5,212.7,816.8,174.1,1.09,95
6271,8,24,V,47,1.337,1,0,Young,80,85,6,826,391.1,811.9,387.1,0.28,44
6272,8,24,V,48,6.044,0,0,Young,149,184,36,807.9,356.3,984.4,315.1,3.44,304
6273,8,25,dA,49,12.533,0,0,Young,534,584,51,993.9,222.8,944.1,461.1,6.13,395
6274,8,25,dA,50,24.231,0,0,Young,916,949,34,940.9,490.6,1067.9,535.4,2.58,237
6275,8,25,dA,51,1.368,0,0,Young,14,362,349,905,803.6,893.2,347.2,11.09,231
6276,8,25,dA,52,2.874,0,0,Young,702,740,39,923.8,350.1,923.9,244.4,2.7,172
6277,8,25,dA,53,7.794,0,0,Young,-99,270,370,832.1,296.5,892.1,357,1.9,218
6278,8,25,dA,54,14.349,0,0,Young,346,353,8,909.1,282.9,905.5,294,0.29,44
