,Unnamed: 0,Participant,Block,Condition,Trial,RT,Correct,Orientation,Agegr,Sacstart,Sacend,Sacduration,Xstart,Ystart,Xend,Yend,Amplitude,Velocity,Larger,Duration
23772,25709,31,46,dV,93,1.764,0,2,Old,902,954,53,1023.9,272.0,1056.1,561.1,7.29,598,False,0.012190635451505017
23773,25710,31,46,dV,94,1.197,0,3,Old,330,398,69,828.1,223.2,917.0,523.5,7.76,271,False,0.028634686346863468
23774,25711,31,46,dV,95,1.247,1,4,Old,549,603,55,916.4,531.5,842.3,273.8,6.63,413,False,0.01605326876513317
23775,25712,31,46,dV,96,1.713,0,3,Old,782,847,66,849.7,296.0,925.7,634.7,8.55,363,False,0.023553719008264466
23776,25713,31,47,dAdV,81,1.805,0,3,Old,940,976,37,933.2,634.4,832.9,291.7,8.73,484,False,0.01803719008264463
23777,25714,31,47,dAdV,82,1.823,1,4,Old,275,328,54,813.0,191.2,892.2,565.8,9.54,507,False,0.018816568047337275
23778,25715,31,47,dAdV,83,4.332,0,4,Old,489,525,37,909.0,531.4,888.7,241.8,7.31,436,False,0.01676605504587156
23779,25716,31,47,dAdV,84,2.214,1,3,Old,728,770,43,903.9,279.9,956.4,609.6,8.3,410,False,0.02024390243902439
23780,25717,31,47,dAdV,85,2.125,1,1,Old,952,1015,64,974.5,622.4,957.9,304.5,7.93,543,False,0.014604051565377531
23781,25718,31,47,dAdV,86,2.585,0,2,Old,331,392,62,863.3,238.9,838.4,681.0,10.98,669,False,0.01641255605381166
23782,25719,31,47,dAdV,87,2.615,0,3,Old,580,644,65,844.0,706.2,822.6,260.5,11.03,470,False,0.02346808510638298
23783,25720,31,47,dAdV,88,2.094,1,2,Old,905,952,48,834.4,265.9,845.8,423.0,4.0,138,False,0.028985507246376812
23784,25721,31,47,dAdV,89,3.221,0,1,Old,310,345,36,857.0,218.2,939.7,328.3,3.22,169,False,0.019053254437869822
23785,25722,31,47,dAdV,90,3.578,1,4,Old,412,468,57,939.5,333.5,986.0,673.5,8.46,489,False,0.017300613496932515
23786,25723,31,47,dAdV,91,1.853,1,2,Old,652,701,50,997.3,689.1,903.6,234.3,11.42,483,False,0.023643892339544514
23787,25724,31,47,dAdV,92,2.552,0,1,Old,961,970,10,924.2,272.4,946.9,289.0,0.6,69,False,0.008695652173913044
23788,25725,31,47,dAdV,93,1.832,1,1,Old,285,344,60,858.0,226.1,873.2,649.5,10.55,580,False,0.018189655172413794
23789,25726,31,47,dAdV,94,2.273,0,4,Old,537,608,72,873.1,661.5,813.8,233.9,10.69,612,False,0.017467320261437908
23790,25727,31,47,dAdV,95,1.774,0,4,Old,836,894,59,810.5,264.9,874.3,531.4,6.82,416,False,0.01639423076923077
23791,25728,31,47,dAdV,96,2.773,1,1,Old,190,217,28,837.7,243.2,939.0,290.5,2.24,128,False,0.0175
23792,25729,31,48,dA,81,2.013,0,0,Old,400,449,50,933.5,296.8,1074.2,528.7,6.39,476,False,0.01342436974789916
23793,25730,31,48,dA,82,1.479,1,0,Old,641,691,51,1078.6,547.8,911.6,259.6,7.89,546,False,0.01445054945054945
23794,25731,31,48,dA,83,1.231,0,0,Old,905,975,71,918.8,257.9,1103.7,525.1,7.55,466,False,0.016201716738197425
23795,25732,31,48,dA,84,1.471,0,0,Old,322,388,67,895.5,282.0,958.6,775.4,12.13,584,False,0.02077054794520548
23796,25733,31,48,dA,85,1.483,1,0,Old,507,555,49,974.2,784.7,876.0,248.5,13.25,619,False,0.021405492730210016
23797,25734,31,48,dA,86,2.289,0,0,Old,842,889,48,886.2,267.9,910.8,431.7,4.19,322,False,0.013012422360248448
23798,25735,31,48,dA,87,1.511,0,0,Old,122,130,9,898.8,348.7,890.4,332.1,0.45,56,False,0.008035714285714287
23799,25736,31,48,dA,88,3.069,1,0,Old,269,292,24,905.7,318.8,925.0,240.1,2.05,144,False,0.014236111111111109
23800,25737,31,48,dA,89,1.749,0,0,Old,512,570,59,925.5,291.2,972.1,731.3,10.86,631,False,0.017210776545166402
23801,25738,31,48,dA,90,1.714,0,0,Old,699,761,63,976.1,747.1,920.1,291.0,11.25,503,False,0.022365805168986085
23802,25739,31,48,dA,91,3.709,1,0,Old,206,415,210,965.6,388.0,987.4,364.9,0.71,224,False,0.003169642857142857
23803,25740,31,48,dA,92,2.13,0,0,Old,632,683,52,975.9,354.3,1043.2,580.0,5.77,491,False,0.01175152749490835
23804,25741,31,48,dA,93,2.081,1,0,Old,829,882,54,1032.2,610.9,961.7,281.3,8.34,693,False,0.012034632034632035
23805,25742,31,48,dA,94,1.958,0,0,Old,379,433,55,895.7,347.5,976.5,723.7,9.36,614,False,0.0152442996742671
23806,25743,31,48,dA,95,4.002,0,0,Old,554,625,72,986.9,742.9,859.3,290.0,11.37,569,False,0.019982425307557117
23807,25744,31,48,dA,96,2.862,1,0,Old,785,833,49,863.7,290.5,911.7,784.8,12.1,571,False,0.021190893169877406
23808,25809,32,1,AdV,1,4.393,1,1,Old,980,1035,56,924.0,782.8,843.2,276.4,12.48,505,False,0.024712871287128714
23809,25810,32,1,AdV,2,2.549,0,2,Old,320,380,61,841.1,222.6,902.9,655.9,10.85,672,False,0.01614583333333333
23810,25811,32,1,AdV,3,5.568,0,2,Old,484,515,32,912.5,680.3,906.7,435.1,6.03,358,False,0.016843575418994415
23811,25812,32,1,AdV,4,11.96,0,1,Old,663,687,25,926.6,368.5,917.9,290.4,2.0,133,False,0.015037593984962405
23812,25813,32,1,AdV,5,2.184,1,1,Old,435,489,55,931.0,224.6,945.4,479.7,6.48,443,False,0.014627539503386005
23813,25814,32,1,AdV,6,1.227,0,4,Old,642,677,36,946.3,488.3,918.3,245.8,6.16,358,False,0.017206703910614525
23814,25815,32,1,AdV,7,3.109,1,3,Old,875,942,68,937.7,264.6,965.3,694.3,10.65,343,False,0.031049562682215745
23815,25816,32,1,AdV,8,8.955,0,3,Old,186,235,50,961.6,424.8,973.4,304.5,3.06,205,False,0.014926829268292684
23816,25817,32,1,AdV,9,4.651,1,1,Old,345,362,18,979.4,284.2,1014.2,251.0,1.07,86,False,0.01244186046511628
23817,25818,32,1,AdV,10,3.786,1,2,Old,480,539,60,995.8,285.0,999.5,687.9,9.99,457,False,0.021859956236323853
23818,25819,32,1,AdV,11,1.095,1,4,Old,699,743,45,1000.2,704.6,977.4,312.0,9.7,391,False,0.024808184143222504
23819,25820,32,1,AdV,12,10.111,0,4,Old,-84,112,197,821.3,278.6,823.0,291.8,0.34,121,False,0.002809917355371901
23820,25821,32,1,AdV,13,5.02,0,2,Old,868,917,50,818.7,269.6,874.0,523.8,6.49,315,False,0.020603174603174602
23821,25822,32,1,AdV,14,1.316,0,1,Old,107,116,10,814.9,184.9,780.0,191.8,0.67,73,False,0.009178082191780823
23822,25823,32,1,AdV,15,1.127,1,2,Old,311,351,41,781.2,199.2,884.4,217.8,1.98,212,False,0.009339622641509435
23823,25824,32,1,AdV,16,3.987,1,1,Old,548,615,68,903.0,258.7,1009.6,605.6,8.9,470,False,0.01893617021276596
23824,25825,32,2,dAV,1,3.254,0,0,Old,724,759,36,1009.6,607.7,885.4,248.9,9.27,593,False,0.01563237774030354
23825,25826,32,2,dAV,2,1.136,0,0,Old,967,1030,64,878.7,240.9,985.6,653.5,10.46,482,False,0.02170124481327801
23826,25827,32,2,dAV,3,1.548,1,0,Old,219,274,56,819.3,233.9,895.6,434.6,5.3,341,False,0.015542521994134896
23827,25828,32,2,dAV,4,6.482,1,0,Old,469,504,36,897.1,456.0,865.1,251.7,5.22,371,False,0.014070080862533692
23828,25829,32,2,dAV,5,1.09,1,0,Old,706,777,72,868.9,265.7,935.4,594.6,8.32,508,False,0.016377952755905513
23829,25830,32,2,dAV,6,2.144,1,0,Old,913,986,74,953.3,592.2,893.9,254.5,8.53,597,False,0.014288107202680067
23830,25831,32,2,dAV,7,5.318,0,0,Old,217,273,57,889.7,658.6,877.4,346.7,7.72,553,False,0.013960216998191681
23831,25832,32,2,dAV,8,3.03,0,0,Old,497,553,57,884.9,354.3,979.4,600.9,6.39,351,False,0.018205128205128204
23832,25833,32,2,dAV,9,1.186,1,0,Old,708,756,49,994.7,637.9,910.8,342.3,7.49,492,False,0.015223577235772359
23833,25834,32,2,dAV,10,4.829,1,0,Old,185,235,51,1017.2,630.0,903.2,318.7,8.02,593,False,0.013524451939291736
23834,25835,32,2,dAV,11,0.916,1,0,Old,578,602,25,901.1,330.4,855.0,249.1,2.25,188,False,0.011968085106382979
23835,25836,32,2,dAV,12,2.038,1,0,Old,867,924,58,871.6,277.0,959.6,533.2,6.65,349,False,0.019054441260744986
23836,25837,32,2,dAV,13,3.896,1,0,Old,203,230,28,840.8,229.1,921.2,282.7,2.04,130,False,0.015692307692307693
23837,25838,32,2,dAV,14,1.311,1,0,Old,498,570,73,918.1,289.4,948.3,722.1,10.69,515,False,0.02075728155339806
23838,25839,32,2,dAV,15,7.197,1,0,Old,664,705,42,948.3,715.0,863.8,271.0,11.07,581,False,0.019053356282271946
23839,25840,32,2,dAV,16,1.022,0,0,Old,205,225,21,864.9,262.7,942.0,246.2,1.5,106,False,0.014150943396226415
23840,25841,32,3,A,1,11.157,0,0,Old,866,878,13,932.5,251.4,959.5,236.6,0.63,58,False,0.010862068965517242
23841,25842,32,3,A,2,0.891,1,0,Old,2,14,13,900.6,229.7,900.9,252.2,0.58,51,False,0.011372549019607842
23842,25843,32,3,A,3,1.197,1,0,Old,213,243,31,907.9,265.2,1010.6,293.2,2.04,138,False,0.014782608695652174
23843,25844,32,3,A,4,4.509,1,0,Old,504,555,52,990.6,289.1,1111.1,448.0,4.6,282,False,0.016312056737588652
23844,25845,32,3,A,5,1.277,1,0,Old,945,971,27,1122.5,471.4,1200.9,503.4,1.64,121,False,0.013553719008264463
23845,25846,32,3,A,6,4.281,0,0,Old,268,319,52,920.5,539.9,898.9,221.7,8.05,651,False,0.012365591397849464
23846,25847,32,3,A,7,1.394,0,0,Old,527,583,57,906.8,213.5,953.2,682.9,11.69,681,False,0.017165932452276062
23847,25848,32,3,A,8,2.569,0,0,Old,759,956,198,976.9,704.2,937.5,265.9,10.86,244,False,0.044508196721311476
23848,25849,32,3,A,9,3.15,0,0,Old,110,131,22,834.8,217.7,873.5,283.1,1.83,129,False,0.014186046511627907
23849,25850,32,3,A,10,6.318,0,0,Old,348,401,54,883.3,288.4,973.2,645.5,9.04,652,False,0.013865030674846625
23850,25851,32,3,A,11,1.558,0,0,Old,497,529,33,988.9,680.6,910.8,373.9,7.7,555,False,0.013873873873873874
23851,25852,32,3,A,12,1.558,0,0,Old,-17,241,259,785.1,227.0,806.8,253.6,0.79,178,False,0.004438202247191011
23852,25853,32,3,A,13,3.159,1,0,Old,483,540,58,834.7,274.5,911.9,688.6,10.36,598,False,0.017324414715719064
23853,25854,32,3,A,14,1.284,0,0,Old,660,697,38,921.6,711.6,883.2,368.2,8.47,441,False,0.019206349206349206
23854,25855,32,3,A,15,7.864,0,0,Old,807,830,24,908.8,343.3,905.8,230.4,2.89,236,False,0.012245762711864408
23855,25856,32,3,A,16,1.886,1,0,Old,246,293,48,790.5,201.2,889.0,589.6,9.93,444,False,0.022364864864864865
23856,25857,32,4,dV,1,1.254,1,1,Old,479,537,59,913.1,583.3,874.9,184.3,10.05,516,False,0.019476744186046512
23857,25858,32,4,dV,2,4.761,0,2,Old,747,804,58,871.7,197.6,949.2,448.4,6.54,326,False,0.020061349693251535
23858,25859,32,4,dV,3,11.772,0,4,Old,910,944,35,944.8,458.1,871.3,200.3,6.69,423,False,0.015815602836879432
23859,25860,32,4,dV,4,6.805,1,2,Old,230,283,54,851.3,769.9,842.8,311.8,11.2,733,False,0.015279672578444746
23860,25861,32,4,dV,5,1.238,1,4,Old,689,702,14,893.7,282.3,922.6,274.4,0.58,49,False,0.01183673469387755
23861,25862,32,4,dV,6,2.05,1,2,Old,887,932,46,939.2,275.7,1002.7,442.5,4.39,153,False,0.028692810457516336
23862,25863,32,4,dV,7,2.477,1,4,Old,12,309,298,856.1,276.8,891.9,215.6,1.71,196,False,0.008724489795918368
23863,25864,32,4,dV,8,8.158,0,4,Old,448,508,61,898.8,235.0,915.3,697.5,11.47,630,False,0.01820634920634921
23864,25865,32,4,dV,9,10.011,0,1,Old,643,690,48,926.6,697.9,948.7,210.9,12.09,564,False,0.02143617021276596
23865,25866,32,4,dV,10,7.16,1,2,Old,240,246,7,882.7,232.0,896.3,240.9,0.34,56,False,0.006071428571428572
23866,25867,32,4,dV,11,1.669,1,4,Old,480,521,42,912.3,260.1,963.8,361.7,2.77,162,False,0.017098765432098765
23867,25868,32,4,dV,12,1.41,1,4,Old,753,782,30,970.6,381.0,945.3,268.9,2.9,207,False,0.014009661835748791
23868,25869,32,4,dV,13,14.733,0,1,Old,13,31,19,898.5,317.0,846.7,271.6,1.51,118,False,0.012796610169491525
23869,25870,32,4,dV,14,1.102,0,1,Old,346,400,55,870.2,252.5,855.6,658.4,10.1,670,False,0.015074626865671641
23870,25871,32,4,dV,15,4.071,0,3,Old,591,660,70,845.3,684.0,772.7,252.3,10.78,711,False,0.015161744022503516
23871,25872,32,4,dV,16,3.371,0,4,Old,819,874,56,769.9,255.4,822.9,560.9,7.74,467,False,0.016573875802997858
23872,25873,32,5,V,1,4.321,0,0,Old,991,1025,35,836.8,573.9,760.1,266.7,7.84,538,False,0.014572490706319703
23873,25874,32,5,V,2,1.039,1,0,Old,69,87,19,814.7,275.7,854.5,239.9,1.18,85,False,0.01388235294117647
23874,25875,32,5,V,3,3.995,0,0,Old,362,415,54,854.0,255.0,902.1,564.8,7.83,492,False,0.015914634146341464
23875,25876,32,5,V,4,4.865,0,0,Old,594,646,53,909.4,583.4,866.2,299.9,7.14,539,False,0.013246753246753246
23876,25877,32,5,V,5,0.899,1,0,Old,884,935,52,861.6,276.6,904.7,429.5,3.97,303,False,0.013102310231023102
23877,25878,32,5,V,6,6.067,0,0,Old,297,340,44,824.3,226.2,915.9,572.1,8.85,439,False,0.020159453302961275
23878,25879,32,5,V,7,12.209,0,0,Old,480,522,43,918.5,537.3,856.4,287.5,6.39,321,False,0.019906542056074766
23879,25880,32,5,V,8,1.19,1,0,Old,733,776,44,871.4,289.7,966.5,575.3,7.37,316,False,0.023322784810126583
23880,25881,32,5,V,9,4.281,1,0,Old,910,972,63,970.4,562.7,876.6,274.7,7.44,476,False,0.015630252100840337
23881,25882,32,5,V,10,8.407,0,0,Old,278,318,41,834.8,196.7,904.0,268.2,2.25,240,False,0.009375
23882,25883,32,5,V,11,1.28,1,0,Old,594,617,24,907.6,265.8,1019.3,350.8,3.01,236,False,0.012754237288135592
23883,25884,32,5,V,12,5.606,1,0,Old,811,840,30,1020.2,335.4,935.0,199.8,3.82,284,False,0.013450704225352113
23884,25885,32,5,V,13,2.431,1,0,Old,241,300,60,826.9,252.1,909.0,502.5,6.5,391,False,0.016624040920716114
23885,25886,32,5,V,14,0.814,1,0,Old,393,420,28,910.8,523.4,934.9,633.9,2.75,201,False,0.013681592039800995
23886,25887,32,5,V,15,1.466,1,0,Old,553,586,34,926.5,605.7,877.6,318.3,7.22,457,False,0.015798687089715536
23887,25888,32,5,V,16,3.824,0,0,Old,993,1052,60,885.7,322.2,984.0,544.0,5.85,256,False,0.0228515625
23888,25889,32,6,dA,1,5.454,0,0,Old,350,410,61,827.2,237.4,903.9,600.3,9.2,708,False,0.012994350282485875
23889,25890,32,6,dA,2,1.127,1,0,Old,534,582,49,924.1,619.5,842.3,287.1,8.42,368,False,0.022880434782608695
23890,25891,32,6,dA,3,7.372,0,0,Old,849,866,18,851.4,245.0,875.2,217.2,0.84,64,False,0.013125
23891,25892,32,6,dA,4,2.443,1,0,Old,333,386,54,856.5,237.5,901.5,600.8,9.14,642,False,0.014236760124610592
23892,25893,32,6,dA,5,15.238,0,0,Old,545,589,45,910.0,629.8,847.4,279.7,8.81,429,False,0.02053613053613054
23893,25894,32,6,dA,6,2.822,0,0,Old,766,825,60,871.9,309.9,956.3,535.4,5.88,239,False,0.024602510460251047
23894,25895,32,6,dA,7,3.574,0,0,Old,907,940,34,959.8,540.6,1015.7,673.0,3.39,173,False,0.019595375722543353
23895,25896,32,6,dA,8,5.116,0,0,Old,1000,1043,44,1020.4,646.6,909.1,354.4,7.53,271,False,0.0277859778597786
23896,25897,32,6,dA,9,2.945,0,0,Old,294,349,56,858.7,296.8,939.5,768.3,11.64,732,False,0.015901639344262294
23897,25898,32,6,dA,10,1.396,0,0,Old,466,513,48,939.6,804.8,861.9,325.6,11.74,723,False,0.01623789764868603
23898,25899,32,6,dA,11,8.5,0,0,Old,811,852,42,880.3,332.1,948.3,316.1,1.33,109,False,0.012201834862385321
23899,25900,32,6,dA,12,7.235,0,0,Old,234,284,51,940.1,472.7,1006.3,236.7,6.11,408,False,0.014975490196078432
23900,25901,32,6,dA,13,13.687,0,0,Old,418,471,54,1001.9,235.0,1006.0,653.7,10.43,630,False,0.016555555555555556
23901,25902,32,6,dA,14,8.368,0,0,Old,574,608,35,1013.9,672.3,989.1,308.7,9.02,585,False,0.015418803418803417
23902,25903,32,6,dA,15,2.248,0,0,Old,868,886,19,984.0,275.9,1027.4,316.1,1.31,113,False,0.011592920353982301
23903,25904,32,6,dA,16,10.556,0,0,Old,197,238,42,854.2,210.3,954.2,381.4,4.76,270,False,0.01762962962962963
23904,25905,32,7,AV,1,3.537,1,0,Old,425,448,24,947.9,367.7,913.5,274.2,2.47,154,False,0.01603896103896104
23905,25906,32,7,AV,2,2.085,1,0,Old,644,706,63,900.8,302.6,920.8,502.1,5.05,132,False,0.038257575757575754
23906,25907,32,7,AV,3,1.34,1,0,Old,840,893,54,917.9,479.7,880.0,277.9,5.16,301,False,0.017142857142857144
23907,25908,32,7,AV,4,1.462,1,0,Old,274,309,36,922.3,757.0,872.3,350.4,9.98,621,False,0.01607085346215781
23908,25909,32,7,AV,5,3.698,1,0,Old,412,433,22,903.7,368.1,897.0,299.1,1.76,142,False,0.012394366197183098
23909,25910,32,7,AV,6,10.85,0,0,Old,696,715,20,900.1,305.4,857.2,284.1,0.97,89,False,0.010898876404494382
23910,25911,32,7,AV,7,2.612,1,0,Old,169,213,45,996.5,581.7,916.5,330.8,6.44,260,False,0.02476923076923077
23911,25912,32,7,AV,8,2.06,1,0,Old,390,398,9,916.4,343.9,901.3,339.8,0.3,37,False,0.008108108108108109
23912,25913,32,7,AV,9,2.725,0,0,Old,656,664,9,898.0,328.7,891.6,312.0,0.44,57,False,0.0077192982456140355
23913,25914,32,7,AV,10,2.015,1,0,Old,216,239,24,851.0,191.8,863.6,264.6,1.89,98,False,0.019285714285714285
23914,25915,32,7,AV,11,8.714,0,0,Old,457,473,17,871.5,299.3,907.8,337.5,1.19,90,False,0.013222222222222222
23915,25916,32,7,AV,12,1.373,1,0,Old,636,646,11,906.6,340.5,914.5,318.3,0.58,72,False,0.008055555555555555
23916,25917,32,7,AV,13,1.022,1,0,Old,174,221,48,837.1,270.7,960.2,297.3,2.39,228,False,0.010482456140350878
23917,25918,32,7,AV,14,2.606,1,0,Old,389,400,12,975.3,318.2,1001.4,333.8,0.63,64,False,0.00984375
23918,25919,32,7,AV,15,8.739,0,0,Old,870,878,9,954.7,319.5,933.2,325.6,0.43,53,False,0.008113207547169812
23919,25920,32,7,AV,16,2.055,1,0,Old,215,254,40,824.0,221.7,847.5,283.2,1.64,170,False,0.009647058823529411
23920,25921,32,8,dAdV,1,14.138,0,1,Old,198,226,29,815.4,225.7,963.6,286.4,3.17,184,False,0.017228260869565217
23921,25922,32,8,dAdV,2,1.141,1,4,Old,353,369,17,952.8,275.1,1001.9,276.6,0.92,80,False,0.0115
23922,25923,32,8,dAdV,3,1.2,1,3,Old,140,479,340,845.2,285.0,873.6,239.1,1.29,284,False,0.004542253521126761
23923,25924,32,8,dAdV,4,1.353,1,3,Old,816,870,55,866.8,251.6,1105.8,509.0,7.86,442,False,0.017782805429864254
23924,25925,32,8,dAdV,5,6.94,0,4,Old,23,36,14,860.9,358.9,831.6,370.3,0.62,48,False,0.012916666666666667
23925,25926,32,8,dAdV,6,6.83,0,4,Old,229,263,35,828.3,364.7,906.3,237.5,3.56,225,False,0.015822222222222224
23926,25927,32,8,dAdV,7,7.202,0,2,Old,241,272,32,840.8,247.2,894.7,261.8,1.07,128,False,0.008359375
23927,25928,32,8,dAdV,8,1.44,1,2,Old,471,478,8,898.8,268.8,919.7,254.5,0.54,71,False,0.007605633802816902
23928,25929,32,8,dAdV,9,10.082,0,1,Old,195,222,28,915.1,410.0,995.6,294.8,3.29,227,False,0.014493392070484582
23929,25930,32,8,dAdV,10,1.149,1,2,Old,256,281,26,819.5,226.6,869.8,319.1,2.55,188,False,0.013563829787234041
23930,25931,32,8,dAdV,11,1.203,0,3,Old,753,768,16,876.3,294.0,860.7,316.4,0.64,75,False,0.008533333333333334
23931,25932,32,8,dAdV,12,1.515,1,3,Old,168,189,22,820.9,250.4,879.4,265.2,1.15,94,False,0.012234042553191488
23932,25933,32,8,dAdV,13,9.405,0,2,Old,375,382,8,873.3,282.3,884.1,295.1,0.38,48,False,0.007916666666666667
23933,25934,32,8,dAdV,14,3.475,1,2,Old,184,226,43,825.8,219.6,968.1,269.9,2.95,300,False,0.009833333333333335
23934,25935,32,8,dAdV,15,1.024,1,1,Old,349,368,20,982.7,271.1,1041.2,263.8,1.11,95,False,0.01168421052631579
23935,25936,32,8,dAdV,16,5.224,1,3,Old,530,545,16,1033.7,271.9,1084.5,244.3,1.18,105,False,0.011238095238095238
23936,25937,32,9,dAV,17,1.147,1,0,Old,187,217,31,860.4,178.4,884.8,261.1,2.17,145,False,0.01496551724137931
23937,25938,32,9,dAV,18,1.509,1,0,Old,523,531,9,884.0,254.5,891.4,271.1,0.45,55,False,0.008181818181818182
23938,25939,32,9,dAV,19,19.639,0,0,Old,166,188,23,799.3,258.0,879.6,265.2,1.51,123,False,0.012276422764227642
23939,25940,32,9,dAV,20,0.916,1,0,Old,423,445,23,858.0,259.4,875.4,278.9,0.6,91,False,0.006593406593406593
23940,25941,32,9,dAV,21,2.433,1,0,Old,997,1011,15,911.5,278.6,925.5,268.9,0.36,60,False,0.006
23941,25942,32,9,dAV,22,2.107,1,0,Old,189,213,25,849.9,312.8,909.4,251.9,1.91,151,False,0.012649006622516556
23942,25943,32,9,dAV,23,6.797,1,0,Old,528,534,7,883.9,291.7,872.1,306.2,0.43,58,False,0.007413793103448276
23943,25944,32,9,dAV,24,1.306,1,0,Old,170,188,19,867.7,234.0,917.3,252.4,1.04,81,False,0.012839506172839507
23944,25945,32,9,dAV,25,1.466,0,0,Old,525,541,17,929.8,252.0,950.7,255.5,0.4,54,False,0.007407407407407408
23945,25946,32,9,dAV,26,2.663,0,0,Old,899,917,19,914.1,265.1,896.4,262.0,0.34,56,False,0.006071428571428572
23946,25947,32,9,dAV,27,5.22,0,0,Old,173,200,28,917.2,249.7,824.4,225.2,1.84,134,False,0.01373134328358209
23947,25948,32,9,dAV,28,10.8,0,0,Old,537,891,355,846.3,255.1,821.8,267.3,0.55,382,False,0.0014397905759162305
23948,25949,32,9,dAV,29,1.14,1,0,Old,49,62,14,926.9,345.6,934.1,367.2,0.56,69,False,0.008115942028985508
23949,25950,32,9,dAV,30,1.154,1,0,Old,126,145,20,923.8,346.2,918.9,319.7,0.68,63,False,0.010793650793650795
23950,25951,32,9,dAV,31,6.532,0,0,Old,299,311,13,924.2,286.2,923.6,309.7,0.6,64,False,0.009375
23951,25952,32,9,dAV,32,3.636,0,0,Old,564,603,40,928.1,297.4,924.0,365.4,1.73,129,False,0.013410852713178295
23952,25953,32,10,dV,17,1.698,0,1,Old,756,762,7,907.0,331.7,915.0,314.3,0.47,63,False,0.00746031746031746
23953,25954,32,10,dV,18,9.02,0,3,Old,942,972,31,886.6,301.3,900.7,283.0,0.54,72,False,0.007500000000000001
23954,25955,32,10,dV,19,1.225,1,1,Old,163,201,39,845.0,300.7,970.0,317.8,2.37,260,False,0.009115384615384615
23955,25956,32,10,dV,20,10.825,0,2,Old,438,455,18,978.9,313.6,1021.5,303.8,0.83,87,False,0.00954022988505747
23956,25957,32,10,dV,21,7.722,1,1,Old,241,264,24,966.6,327.2,912.7,287.5,1.43,125,False,0.011439999999999999
23957,25958,32,10,dV,22,6.276,1,3,Old,664,695,32,932.3,357.5,910.3,407.5,1.33,152,False,0.00875
23958,25959,32,10,dV,23,1.089,1,3,Old,905,928,24,882.1,410.1,847.5,336.2,1.98,158,False,0.012531645569620253
23959,25960,32,10,dV,24,9.441,1,1,Old,257,274,18,833.0,237.2,875.3,250.0,0.86,69,False,0.012463768115942029
23960,25961,32,10,dV,25,6.392,0,3,Old,258,330,73,830.9,774.2,878.6,281.5,12.09,757,False,0.01597093791281374
23961,25962,32,10,dV,26,6.847,0,3,Old,486,521,36,891.3,302.9,877.3,338.1,0.93,130,False,0.007153846153846154
23962,25963,32,10,dV,27,2.945,0,3,Old,838,857,20,879.1,359.8,872.7,376.5,0.44,58,False,0.007586206896551724
23963,25964,32,10,dV,28,8.888,0,4,Old,106,122,17,977.9,450.5,927.7,434.1,1.01,79,False,0.012784810126582278
23964,25965,32,10,dV,29,4.468,0,4,Old,228,257,30,928.9,412.4,805.4,323.1,3.22,213,False,0.01511737089201878
23965,25966,32,10,dV,30,11.089,0,4,Old,46,117,72,840.9,310.4,891.9,774.5,11.37,263,False,0.043231939163498094
23966,25967,32,10,dV,31,0.995,1,3,Old,282,358,77,882.3,720.0,872.2,296.9,10.42,635,False,0.016409448818897637
23967,25968,32,10,dV,32,2.262,1,4,Old,517,525,9,889.4,325.1,892.9,306.5,0.48,60,False,0.008
23968,25969,32,11,AdV,17,3.93,1,2,Old,156,181,26,829.4,255.6,906.5,333.0,2.44,167,False,0.014610778443113773
23969,25970,32,11,AdV,18,1.619,0,2,Old,351,386,36,886.3,313.6,892.4,364.7,1.31,144,False,0.009097222222222222
23970,25971,32,11,AdV,19,6.805,0,3,Old,32,52,21,970.1,428.1,1038.9,466.7,1.6,118,False,0.013559322033898306
23971,25972,32,11,AdV,20,11.637,0,4,Old,224,265,42,1026.3,454.0,887.4,326.0,4.13,380,False,0.01086842105263158
23972,25973,32,11,AdV,21,1.131,1,1,Old,442,449,8,890.7,334.0,871.4,327.0,0.4,54,False,0.007407407407407408
23973,25974,32,11,AdV,22,2.123,1,3,Old,212,257,46,853.1,247.4,908.3,406.7,4.19,304,False,0.013782894736842107
